ticker,market_cap,price,volume,sector,industry
IGIC,946897600,21.93,215801,Financial Services,Insurance - Diversified
IGR,734317312,4.86,437583,Financial Services,Asset Management
IHG,19635298304,130.18,171335,Consumer Cyclical,Lodging
IHRT,618767232,4.63,1020443,Communication Services,Broadcasting
IHS,2217795328,6.61,256883,Real Estate,Real Estate Services
III,251391552,5.25,558479,Technology,Information Technology Services
IIM,585531392,12.44,140862,Financial Services,Asset Management
IIPR,1442062336,51.46,274167,Real Estate,REIT - Industrial
ILMN,18626320384,121.9,1125054,Healthcare,Diagnostics & Research
ILPT,367958976,5.52,166069,Real Estate,REIT - Industrial
IMAB,533681856,4.63,819571,Healthcare,Biotechnology
IMAX,1854987264,34.48,1649854,Communication Services,Entertainment
IMCR,1687966720,33.5,323731,Healthcare,Biotechnology
IMMP,250243344,1.69,148227,Healthcare,Biotechnology
IMMR,222239520,6.86,477325,Technology,Software - Application
IMMX,104061880,3.15,455228,Healthcare,Biotechnology
IMNM,1326565888,15.24,1629431,Healthcare,Biotechnology
IMO,46575386624,93.44,473146,Energy,Oil & Gas Integrated
IMPP,187464096,5.38,368619,Energy,Oil & Gas Midstream
IMRX,435714624,6.89,2017894,Healthcare,Biotechnology
IMTX,1123209856,9.05,313641,Healthcare,Biotechnology
IMVT,4070298368,23.35,1557306,Healthcare,Biotechnology
IMXI,449879904,15.14,554547,Technology,Software - Infrastructure
INBX,1168828672,80.69,196169,Healthcare,Biotechnology
INCY,20806281216,105.98,1904466,Healthcare,Biotechnology
INDB,3494205696,70.48,252421,Financial Services,Banks - Regional
INDI,929223616,4.68,6268280,Technology,Semiconductor Equipment & Materials
INDV,3981465856,31.34,1823143,Healthcare,Drug Manufacturers - Specialty & Generic
INFA,7659427328,24.84,591961,Technology,Software - Infrastructure
INFY,68655202304,16.5,8094469,Technology,Information Technology Services
ING,74928365568,25.74,1668733,Financial Services,Banks - Diversified
INGM,5145740288,21.89,286123,Technology,Information Technology Services
INGN,189012320,6.99,170414,Healthcare,Medical Devices
INGR,6910812672,108.49,657715,Consumer Defensive,Packaged Foods
INMD,913372224,14.45,468188,Healthcare,Medical Devices
INN,607120896,5.58,773875,Real Estate,REIT - Hotel & Motel
INNV,717754752,5.29,351924,Healthcare,Medical Care Facilities
INO,112662432,2.12,1744592,Healthcare,Biotechnology
INOD,2073149952,65.1,3210152,Technology,Information Technology Services
INR,175383632,11.51,340357,Energy,Oil & Gas E&P
INSG,216930560,14.26,440316,Technology,Communication Equipment
INSM,40457977856,189.7,2191043,Healthcare,Biotechnology
INSP,2435219712,81.79,762256,Healthcare,Medical Devices
INTA,3123037440,38.12,609348,Technology,Software - Application
INTC,181880094720,38.13,94374941,Technology,Semiconductors
INTR,4162787072,9.46,2554468,Financial Services,Banks - Regional
INV,237409920,4.09,827642,Financial Services,Asset Management
INVA,1559682688,20.86,1089526,Healthcare,Biotechnology
INVH,17170707456,28.01,4278405,Real Estate,REIT - Residential
INVX,1380623744,20.03,195314,Energy,Oil & Gas Equipment & Services
INVZ,335293984,1.67,4504652,Consumer Cyclical,Auto Parts
IONQ,20998150144,59.27,32504532,Technology,Computer Hardware
IONR,293746688,4.25,125523,Basic Materials,Other Industrial Metals & Mining
IONS,11913218048,73.55,2142986,Healthcare,Biotechnology
IOSP,1894493952,76.46,246558,Basic Materials,Specialty Chemicals
IOT,22274234368,38.83,3274658,Technology,Software - Infrastructure
IOVA,832263936,2.3,29493852,Healthcare,Biotechnology
IP,20116115456,38.1,6324912,Consumer Cyclical,Packaging & Containers
IPAR,2801815808,87.38,190257,Consumer Defensive,Household & Personal Products
IPG,9325142016,25.46,6241511,Communication Services,Advertising Agencies
IPGP,3704426752,87.94,237190,Technology,Semiconductor Equipment & Materials
IPI,330671360,25.21,240671,Basic Materials,Agricultural Inputs
IPX,1278116224,36.51,225147,Basic Materials,Other Industrial Metals & Mining
IQ,2060732032,2.14,9017958,Communication Services,Entertainment
IQI,527251456,9.97,212029,Financial Services,Asset Management
IQV,35841339392,210.46,1145361,Healthcare,Diagnostics & Research
IR,30692175872,77.5,2039511,Industrials,Specialty Industrial Machinery
IRD,119816112,2.0,661556,Healthcare,Biotechnology
IRDM,1757632640,16.78,1696037,Communication Services,Telecom Services
IREN,16966142976,62.38,52810685,Financial Services,Capital Markets
IRM,30776780800,104.12,1677939,Real Estate,REIT - Specialty
IRON,3134701312,83.85,263753,Healthcare,Biotechnology
IRS,1158632192,14.99,169435,Real Estate,Real Estate Services
IRT,3938190592,16.47,2255033,Real Estate,REIT - Residential
IRTC,5625462784,174.6,365207,Healthcare,Medical Devices
IRWD,311873504,1.92,2011753,Healthcare,Drug Manufacturers - Specialty & Generic
ISRG,198517800960,560.0,2707585,Healthcare,Medical Instruments & Supplies
ISSC,155731392,8.83,182893,Industrials,Aerospace & Defense
IT,16618827776,230.57,627893,Technology,Information Technology Services
ITGR,2391723008,68.26,582703,Healthcare,Medical Devices
ITRG,467488000,2.76,946048,Basic Materials,Other Precious Metals & Mining
ITRI,4855403520,105.29,664736,Technology,Scientific & Technical Instruments
ITRN,764112384,38.41,120747,Technology,Scientific & Technical Instruments
ITT,14678819840,188.19,308054,Industrials,Specialty Industrial Machinery
ITUB,76180963328,7.57,20142552,Financial Services,Banks - Regional
IVA,602179136,4.01,106842,Healthcare,Biotechnology
IVR,551247040,7.77,1515552,Real Estate,REIT - Mortgage
IVT,2134532864,27.5,572401,Real Estate,REIT - Retail
IVVD,339839008,1.585,2842264,Healthcare,Biotechnology
IVZ,10401821696,23.37,4371734,Financial Services,Asset Management
J,18332112896,153.36,588700,Industrials,Engineering & Construction
JACK,321946880,17.05,910358,Consumer Cyclical,Restaurants
JAKK,189102704,16.78,132075,Consumer Cyclical,Leisure
JAMF,1714573056,12.87,1688498,Technology,Software - Application
JANX,1591287296,26.48,1749056,Healthcare,Biotechnology
JAZZ,8140585472,131.16,1022720,Healthcare,Biotechnology
JBGS,1150264448,18.68,535243,Real Estate,REIT - Office
JBHT,16278529024,170.96,918496,Industrials,Integrated Freight & Logistics
JBI,934741248,6.73,4242805,Industrials,Building Products & Equipment
JBL,22832207872,213.71,1075667,Technology,Electronic Components
JBS,14384484352,12.97,9945775,Consumer Defensive,Packaged Foods
JBTM,7343555072,141.3,531583,Industrials,Specialty Industrial Machinery
JCI,79998615552,122.25,3968767,Industrials,Building Products & Equipment
JD,47099977728,31.79,10511331,Consumer Cyclical,Internet Retail
JEF,11244338176,54.51,1220706,Financial Services,Capital Markets
JELD,221221760,2.59,2030015,Industrials,Building Products & Equipment
JFR,1278081408,7.94,765399,Financial Services,Asset Management
JGH,295658912,12.7,136421,Financial Services,Asset Management
JHG,6792328192,43.97,797730,Financial Services,Asset Management
JHX,10073196544,17.39,8924731,Basic Materials,Building Materials
JJSF,1593237760,81.84,283777,Consumer Defensive,Packaged Foods
JKHY,11684563968,160.8,1019207,Technology,Information Technology Services
JKS,1456598784,28.2,650188,Technology,Solar
JLL,14137623552,299.56,266245,Real Estate,Real Estate Services
JMIA,1333620224,10.89,4714673,Consumer Cyclical,Internet Retail
JNJ,449502216192,186.57,4807430,Healthcare,Drug Manufacturers - General
JOBY,13585568768,14.9,52819707,Industrials,Airports & Air Services
JOE,3379209728,58.52,148869,Real Estate,Real Estate - Diversified
JOYY,3056093952,59.5,228626,Communication Services,Internet Content & Information
JPC,2898506496,8.12,945874,Financial Services,Asset Management
JPM,855361978368,314.21,7290305,Financial Services,Banks - Diversified
JQC,753865024,5.1,736078,Financial Services,Asset Management
JRVR,253271792,5.51,426377,Financial Services,Insurance - Specialty
JXN,6469227008,92.88,572643,Financial Services,Insurance - Life
K,28996704256,83.34,2127460,Consumer Defensive,Packaged Foods
KALV,550703680,10.78,778567,Healthcare,Biotechnology
KAR,2667205888,25.1,1097569,Consumer Cyclical,Auto & Truck Dealerships
KBDC,1003604608,14.22,270036,Financial Services,Asset Management
KBH,3940283392,60.84,525075,Consumer Cyclical,Residential Construction
KBR,5412297728,42.62,1116482,Industrials,Engineering & Construction
KC,3595525888,11.62,1093089,Technology,Software - Application
KD,6024956416,26.36,3582261,Technology,Information Technology Services
KDP,35812249600,25.96,19606502,Consumer Defensive,Beverages - Non-Alcoholic
KE,687250304,27.23,167575,Industrials,Electrical Equipment & Parts
KELYA,345219392,9.63,483054,Industrials,Staffing & Employment Services
KEP,20526952448,15.26,460834,Utilities,Utilities - Regulated Electric
KEX,6006870016,107.65,580393,Industrials,Marine Shipping
KEY,19759984640,18.08,21166600,Financial Services,Banks - Regional
KEYS,31083640832,180.87,1297327,Technology,Scientific & Technical Instruments
KFII,403159744,10.27,104144,Financial Services,Shell Companies
KFRC,560387840,30.13,273201,Industrials,Staffing & Employment Services
KFS,375931904,13.02,248535,Consumer Cyclical,Auto & Truck Dealerships
KFY,3379218432,64.5,350994,Industrials,Staffing & Employment Services
KGC,29368743936,24.33,7831328,Basic Materials,Gold
KGS,2925580032,33.75,784873,Energy,Oil & Gas Equipment & Services
KHC,28739158016,24.28,18656772,Consumer Defensive,Packaged Foods
KIDS,426565376,17.01,169088,Healthcare,Medical Devices
KIM,13909566464,20.54,3232591,Real Estate,REIT - Retail
KINS,209846560,14.84,268405,Financial Services,Insurance - Property & Casualty
KIO,490446976,12.0,143802,Financial Services,Asset Management
KKR,112283762688,121.32,7564305,Financial Services,Asset Management
KKRT,0,25.89,110730,Unknown,Unknown
KLAC,156799664128,1193.37,1141990,Technology,Semiconductor Equipment & Materials
KLAR,13664791552,36.17,1807470,Technology,Software - Infrastructure
KLC,649677056,5.5,788671,Consumer Defensive,Education & Training Services
KLG,1987576960,23.0,7171583,Consumer Defensive,Packaged Foods
KLIC,2003952640,38.43,284070,Technology,Semiconductor Equipment & Materials
KLTR,227102496,1.47,132709,Technology,Software - Application
KMB,34463498240,103.85,10211541,Consumer Defensive,Household & Personal Products
KMI,59067383808,26.55,11601958,Energy,Oil & Gas Midstream
KMPR,2167404800,37.02,1614518,Financial Services,Insurance - Property & Casualty
KMT,1998205824,26.26,797254,Industrials,Tools & Accessories
KMTS,1348994048,26.22,197877,Healthcare,Medical Instruments & Supplies
KMX,4751905792,32.36,12314600,Consumer Cyclical,Auto & Truck Dealerships
KN,1922729600,22.58,744123,Technology,Electronic Components
KNF,4022588928,70.99,662938,Basic Materials,Building Materials
KNOP,343438208,9.83,125035,Energy,Oil & Gas Midstream
KNSA,2908283136,38.37,285364,Healthcare,Drug Manufacturers - Specialty & Generic
KNSL,9263263744,398.19,197432,Financial Services,Insurance - Property & Casualty
KNTK,2148534272,34.95,1182242,Energy,Oil & Gas Midstream
KNX,7519542784,46.32,2879738,Industrials,Trucking
KO,303478538240,70.55,21454846,Consumer Defensive,Beverages - Non-Alcoholic
KOD,931246336,17.63,616374,Healthcare,Biotechnology
KODK,629268864,7.79,8742849,Industrials,Specialty Business Services
KOF,19506298880,90.18,278212,Consumer Defensive,Beverages - Non-Alcoholic
KOP,526404608,26.7,182361,Basic Materials,Specialty Chemicals
KOPN,517879104,2.84,3054438,Technology,Electronic Components
KOS,698357376,1.46,9951882,Energy,Oil & Gas E&P
KR,43014443008,64.91,6887338,Consumer Defensive,Grocery Stores
KRC,5193958400,43.48,819621,Real Estate,REIT - Office
KREF,515395904,7.87,978703,Real Estate,REIT - Mortgage
KRG,4978286592,22.49,953675,Real Estate,REIT - Retail
KRMN,9352549376,70.68,5430168,Industrials,Aerospace & Defense
KRNT,607299520,13.21,325290,Industrials,Specialty Industrial Machinery
KRNY,401499808,6.39,238728,Financial Services,Banks - Regional
KRO,506233728,4.4,675834,Basic Materials,Specialty Chemicals
KROS,493550336,16.2,1319140,Healthcare,Biotechnology
KRP,1419806464,13.39,294354,Energy,Oil & Gas E&P
KRRO,317788160,33.84,115274,Healthcare,Biotechnology
KRT,482226144,22.495,217331,Consumer Cyclical,Packaging & Containers
KRUS,587039808,48.54,1079659,Consumer Cyclical,Restaurants
KRYS,5787727872,197.93,245206,Healthcare,Biotechnology
KSPI,14677940224,71.29,697852,Technology,Software - Infrastructure
KSS,1906390272,17.01,3588022,Consumer Cyclical,Department Stores
KT,8780681216,18.21,919122,Communication Services,Telecom Services
KTB,4021641728,72.18,487750,Consumer Cyclical,Apparel Manufacturing
KTF,358431456,9.15,141050,Financial Services,Asset Management
KTOS,13149314048,77.88,5117763,Industrials,Aerospace & Defense
KUKE,131017104,1.39,1693541,Communication Services,Entertainment
KULR,133645440,3.14,1598665,Technology,Electronic Components
KURA,857992704,9.86,1547429,Healthcare,Biotechnology
KVUE,32338737152,16.88,43690487,Consumer Defensive,Household & Personal Products
KVYO,9215370240,30.52,5516860,Technology,Software - Application
KWM,105572800,1.66,118299,Communication Services,Entertainment
KWR,2390670592,137.87,126817,Basic Materials,Specialty Chemicals
KYIV,2807300352,12.16,891920,Communication Services,Telecom Services
KYMR,4220529664,58.66,587520,Healthcare,Biotechnology
KYN,1958479488,11.58,386356,Financial Services,Asset Management
KYTX,284556480,6.58,868427,Healthcare,Biotechnology
L,21201205248,102.59,494614,Financial Services,Insurance - Property & Casualty
LAB,434558912,1.13,1581338,Healthcare,Medical Devices
LAC,1206708352,4.88,21916413,Basic Materials,Other Industrial Metals & Mining
LAD,7111805952,293.27,180698,Consumer Cyclical,Auto & Truck Dealerships
LADR,1347060352,10.58,628591,Real Estate,REIT - Mortgage
LAES,1102028928,6.16,21649177,Technology,Semiconductors
LAMR,12788980736,126.35,1242809,Real Estate,REIT - Specialty
LAND,349935552,9.39,385386,Real Estate,REIT - Specialty
LAR,636061376,3.89,2568619,Basic Materials,Other Industrial Metals & Mining
LASR,1704565504,34.16,2281653,Technology,Semiconductors
LAUR,4478548992,30.39,970834,Consumer Defensive,Education & Training Services
LAWR,172350000,3.75,1938350,Industrials,Consulting Services
LAZ,4793227264,50.52,609062,Financial Services,Capital Markets
LB,5294234112,69.16,385551,Energy,Oil & Gas Equipment & Services
LBRDK,7199780864,50.73,742369,Communication Services,Telecom Services
LBRT,2784211968,17.19,3161329,Energy,Oil & Gas Equipment & Services
LBRX,344499872,15.35,146518,Healthcare,Biotechnology
LBTYA,3617625600,10.71,1532542,Communication Services,Telecom Services
LBTYK,3620963072,10.85,618936,Communication Services,Telecom Services
LC,2092721152,18.15,2789496,Financial Services,Banks - Regional
LCID,5822065664,17.28,17215700,Consumer Cyclical,Auto Manufacturers
LCII,2630081792,108.69,296143,Consumer Cyclical,Recreational Vehicles
LCTX,401907072,1.76,1908423,Healthcare,Biotechnology
LDI,910046336,2.75,5111819,Financial Services,Mortgage Finance
LDOS,25184911360,196.98,463272,Technology,Information Technology Services
LE,492235456,16.13,118631,Consumer Cyclical,Apparel Retail
LEA,5712461824,110.13,491134,Consumer Cyclical,Auto Parts
LECO,12492592128,226.89,300000,Industrials,Tools & Accessories
LEG,1187776256,8.77,1145417,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
LEGH,539433216,22.22,127269,Consumer Cyclical,Residential Construction
LEGN,5977321984,31.8,1058928,Healthcare,Biotechnology
LEGT,285986080,11.085,453838,Financial Services,Shell Companies
LEN,30776383488,121.55,3656593,Consumer Cyclical,Residential Construction
LENZ,718730560,22.97,1451872,Healthcare,Biotechnology
LEO,398950688,6.25,157950,Financial Services,Asset Management
LEVI,7820499456,20.24,1620999,Consumer Cyclical,Apparel Manufacturing
LFCR,256644512,6.85,236121,Healthcare,Drug Manufacturers - Specialty & Generic
LFMD,248467120,5.24,1648109,Healthcare,Health Information Services
LFST,2446409728,6.29,4297370,Healthcare,Medical Care Facilities
LFUS,6049616384,242.94,183429,Technology,Electronic Components
LGIH,1078486272,46.73,288290,Consumer Cyclical,Residential Construction
LGN,3733240320,35.49,986776,Industrials,Engineering & Construction
LGND,3947251456,202.48,204416,Healthcare,Biotechnology
LH,20950489088,252.72,972541,Healthcare,Diagnostics & Research
LHAI,175446304,10.81,103772,Real Estate,Real Estate Services
LHX,54368780288,290.66,752745,Industrials,Aerospace & Defense
LI,20560556032,19.99,2652913,Consumer Cyclical,Auto Manufacturers
LIF,7104232448,90.925,719972,Technology,Software - Application
LII,17263525888,492.22,433130,Industrials,Building Products & Equipment
LILA,1591012992,7.86,437482,Communication Services,Telecom Services
LILAK,1592350720,7.95,1242654,Communication Services,Telecom Services
LIN,196356702208,420.51,2560171,Basic Materials,Specialty Chemicals
LINC,562807552,17.8,403984,Consumer Defensive,Education & Training Services
LIND,672011008,12.13,360420,Consumer Cyclical,Travel Services
LINE,8631431168,34.62,1580205,Real Estate,REIT - Industrial
LION,1988988928,6.87,2599936,Unknown,Unknown
LITE,17026822144,240.11,5613535,Technology,Communication Equipment
LIVN,2754849024,50.45,638321,Healthcare,Medical Devices
LKFN,1477858304,57.89,102124,Financial Services,Banks - Regional
LKQ,7773687808,30.37,2574278,Consumer Cyclical,Auto Parts
LLY,827328495616,924.37,3807324,Healthcare,Drug Manufacturers - General
LLYVA,7817161728,82.41,184378,Communication Services,Entertainment
LLYVK,7825909248,85.65,423073,Communication Services,Entertainment
LMAT,1965389696,86.82,271533,Healthcare,Medical Instruments & Supplies
LMB,910612096,78.32,262058,Industrials,Building Products & Equipment
LMND,5606321152,75.02,4255981,Financial Services,Insurance - Property & Casualty
LMT,106061176832,458.35,2016488,Industrials,Aerospace & Defense
LNC,7815992320,41.15,1259119,Financial Services,Insurance - Life
LNG,44747309056,207.9,1715686,Energy,Oil & Gas Midstream
LNN,1197971840,110.88,137286,Industrials,Farm & Heavy Construction Machinery
LNSR,126612192,10.6,164448,Healthcare,Medical Devices
LNT,17309986816,67.34,4991696,Utilities,Utilities - Regulated Electric
LNTH,3472461312,51.07,1757334,Healthcare,Drug Manufacturers - Specialty & Generic
LOAR,6979555328,74.55,483480,Industrials,Aerospace & Defense
LOB,1495355648,32.61,212087,Financial Services,Banks - Regional
LOCO,313029088,10.45,337498,Consumer Cyclical,Restaurants
LODE,140976688,2.75,1038920,Basic Materials,Other Precious Metals & Mining
LOGI,17681661952,120.4,561463,Technology,Computer Hardware
LOMA,1375817600,10.8,1023859,Basic Materials,Building Materials
LOPE,4645563904,166.1,436392,Consumer Defensive,Education & Training Services
LOVE,195632048,13.39,775649,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
LPG,1185180160,27.79,475643,Energy,Oil & Gas Midstream
LPL,4869113856,4.56,504961,Technology,Consumer Electronics
LPLA,29893996544,373.5,572514,Financial Services,Capital Markets
LPRO,171350096,1.45,1068770,Financial Services,Credit Services
LPTH,350241600,7.71,1135030,Technology,Electronic Components
LPX,5467012096,78.5,1075161,Industrials,Building Products & Equipment
LQDA,2269712128,26.09,1824238,Healthcare,Biotechnology
LQDT,708141440,22.67,181565,Consumer Cyclical,Internet Retail
LRCX,200148385792,159.35,11607862,Technology,Semiconductor Equipment & Materials
LRMR,296142752,3.46,1455700,Healthcare,Biotechnology
LRN,3158259968,72.01,2247178,Consumer Defensive,Education & Training Services
LSCC,8684568576,63.49,1969243,Technology,Semiconductors
LSPD,1772631424,13.09,1934488,Technology,Software - Application
LSTR,4469276672,130.13,376071,Industrials,Integrated Freight & Logistics
LTBR,569718400,18.75,2516103,Industrials,Electrical Equipment & Parts
LTC,1708397312,35.88,338003,Real Estate,REIT - Healthcare Facilities
LTH,5627472384,25.52,1625269,Consumer Cyclical,Leisure
LTM,13403678720,44.02,799014,Industrials,Airlines
LTRX,197534944,5.03,308226,Technology,Communication Equipment
LUCD,141094720,1.08,432532,Healthcare,Medical Devices
LUCK,1124074624,8.05,328892,Consumer Cyclical,Leisure
LUMN,10789772288,10.52,19495416,Communication Services,Telecom Services
LUNR,1144276736,9.59,8726881,Industrials,Aerospace & Defense
LUV,16781682688,32.45,7574969,Industrials,Airlines
LUXE,1210647296,8.82,315609,Consumer Cyclical,Luxury Goods
LVS,44090728448,65.21,5309506,Consumer Cyclical,Resorts & Casinos
LWLG,676971136,5.23,1412707,Basic Materials,Specialty Chemicals
LX,719325504,4.28,2911662,Financial Services,Credit Services
LXEO,597766208,8.19,2846427,Healthcare,Biotechnology
LXP,2845540608,9.62,3467136,Real Estate,REIT - Industrial
LXRX,454248576,1.25,4946252,Healthcare,Biotechnology
LYB,13846974464,43.02,5281347,Basic Materials,Specialty Chemicals
LYFT,8801748992,22.04,21526709,Technology,Software - Application
LYG,71365836800,4.84,7193634,Financial Services,Banks - Regional
LYTS,594246208,19.44,306305,Technology,Electronic Components
LYV,32627720192,140.51,3386401,Communication Services,Entertainment
LZ,1937564032,10.1,3206509,Industrials,Specialty Business Services
LZB,1294319232,31.41,260004,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
LZM,302909536,3.82,173507,Basic Materials,Other Industrial Metals & Mining
LZMH,489665408,3.22,536366,Technology,Information Technology Services
M,5464092160,20.35,4410785,Consumer Cyclical,Department Stores
MA,495666724864,551.97,1891755,Financial Services,Credit Services
MAA,15561057280,129.65,887587,Real Estate,REIT - Residential
MAC,4826091520,18.02,1152125,Real Estate,REIT - Retail
MAGN,316484000,8.89,471709,Basic Materials,Paper & Paper Products
MAIN,5249563648,58.7,491972,Financial Services,Asset Management
MAMA,437790176,10.81,322227,Consumer Defensive,Packaged Foods
MAMK,168244992,10.12,138517,Industrials,Conglomerates
MAN,1329191936,28.71,727459,Industrials,Staffing & Employment Services
MANH,10702467072,177.61,756287,Technology,Software - Application
MAR,78133305344,291.16,2470252,Consumer Cyclical,Lodging
MARA,6035822080,15.87,51095433,Financial Services,Capital Markets
MAS,12875052032,61.99,1827358,Industrials,Building Products & Equipment
MASI,7689689088,143.16,572700,Healthcare,Medical Devices
MASS,266312448,7.38,514519,Healthcare,Medical Devices
MAT,5821283840,18.73,2949368,Consumer Cyclical,Leisure
MATV,661641472,12.1,415727,Basic Materials,Specialty Chemicals
MATX,3456618752,110.86,455799,Industrials,Marine Shipping
MAX,837247424,12.76,657334,Communication Services,Internet Content & Information
MAZE,1374998912,28.6,325417,Healthcare,Biotechnology
MBC,1393305216,10.99,2155965,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
MBI,378197248,7.49,501856,Financial Services,Insurance - Specialty
MBIN,1446428928,31.52,124377,Financial Services,Banks - Regional
MBLY,10261689344,12.61,3127461,Consumer Cyclical,Auto Parts
MBOT,137674000,2.05,1832212,Healthcare,Medical Instruments & Supplies
MBX,1143375232,25.57,906982,Healthcare,Biotechnology
MC,4729105920,63.91,561629,Financial Services,Capital Markets
MCD,213404188672,299.66,3243963,Consumer Cyclical,Restaurants
MCFT,329622720,20.13,228753,Consumer Cyclical,Recreational Vehicles
MCHB,3069620224,13.275,185118,Financial Services,Banks - Regional
MCHP,30373171200,56.28,19086180,Technology,Semiconductors
MCHPP,0,53.13,997864,Technology,Semiconductors
MCK,105158270976,851.99,497504,Healthcare,Medical Distribution
MCO,87055630336,487.98,656044,Financial Services,Financial Data & Stock Exchanges
MCS,463777696,15.09,217334,Communication Services,Entertainment
MCY,4629935104,83.59,195215,Financial Services,Insurance - Property & Casualty
MD,1883291008,21.93,856424,Healthcare,Medical Care Facilities
MDB,29373093888,361.04,1621300,Technology,Software - Infrastructure
MDGL,11111789568,489.26,291255,Healthcare,Biotechnology
MDLZ,73782697984,57.18,8699667,Consumer Defensive,Confectioners
MDT,118257197056,92.2,4794109,Healthcare,Medical Devices
MDXG,1101880064,7.44,866707,Healthcare,Biotechnology
MDXH,222243024,4.49,180952,Healthcare,Diagnostics & Research
MEC,339113600,16.55,188472,Industrials,Metal Fabrication
MED,131125888,11.93,154710,Consumer Cyclical,Personal Services
MEDP,16595309568,589.15,222187,Healthcare,Diagnostics & Research
MEG,915952384,25.92,290770,Industrials,Waste Management
MEGI,729706496,14.02,212918,Financial Services,Asset Management
MEI,233489664,6.63,241461,Technology,Electronic Components
MELI,106900086784,2108.6,607917,Consumer Cyclical,Internet Retail
MENS,2955195136,38.87,368546,Healthcare,Biotechnology
MEOH,2897825024,37.42,462112,Basic Materials,Chemicals
MER,0,1.283,0,Unknown,Unknown
MERC,125257280,1.84,1518955,Basic Materials,Paper & Paper Products
MESO,1874367744,14.61,268371,Healthcare,Biotechnology
MET,50312306688,76.15,5297217,Financial Services,Insurance - Life
META,1567037325312,621.71,29732971,Communication Services,Internet Content & Information
METC,1478595584,24.71,3430188,Basic Materials,Coking Coal
METCB,1478595584,15.74,124697,Basic Materials,Coking Coal
MFA,945578752,9.21,1830421,Real Estate,REIT - Mortgage
MFC,56295407616,33.41,1135956,Financial Services,Insurance - Life
MFG,82407006208,6.63,2273971,Financial Services,Banks - Regional
MFH,766064384,11.09,339263,Technology,Information Technology Services
MFIC,1133638912,12.03,601462,Financial Services,Asset Management
MG,379087360,12.02,228437,Industrials,Security & Protection Services
MGA,14073069568,49.87,1259409,Consumer Cyclical,Auto Parts
MGM,8932719616,32.66,3628422,Consumer Cyclical,Resorts & Casinos
MGNI,2168364544,15.095,4562248,Communication Services,Advertising Agencies
MGPI,539810944,25.35,266117,Consumer Defensive,Beverages - Wineries & Distilleries
MGRC,2574871552,104.62,125833,Industrials,Rental & Leasing Services
MGRM,243794208,6.0,1566622,Healthcare,Medical Devices
MGTX,681390208,8.47,345672,Healthcare,Biotechnology
MGY,4143325184,21.96,2426834,Energy,Oil & Gas E&P
MH,2165957376,11.34,533003,Consumer Defensive,Education & Training Services
MHK,6719363584,108.69,741434,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
MHO,3348839680,128.07,138517,Consumer Cyclical,Residential Construction
MIAX,3964859904,48.7,538151,Financial Services,Capital Markets
MIDD,6244069376,123.2,1012855,Industrials,Specialty Industrial Machinery
MIN,297013408,2.61,131363,Financial Services,Asset Management
MIND,105196352,13.2,250419,Technology,Scientific & Technical Instruments
MIR,6899762176,27.45,3813113,Industrials,Specialty Industrial Machinery
MIRM,3500416512,68.11,679772,Healthcare,Biotechnology
MIST,145340192,1.71,1524057,Healthcare,Biotechnology
MITK,416757568,9.13,257873,Technology,Software - Application
MITT,247830288,7.81,163722,Real Estate,REIT - Mortgage
MKC,17453461504,65.04,1289231,Consumer Defensive,Packaged Foods
MKSI,10396213248,154.8,1522297,Technology,Scientific & Technical Instruments
MKTX,6249838080,167.27,1095579,Financial Services,Capital Markets
MLAB,418165536,76.01,285408,Technology,Scientific & Technical Instruments
MLAC,321702144,10.38,331670,Unknown,Unknown
MLCO,3405115136,8.5,2426465,Consumer Cyclical,Resorts & Casinos
MLI,11888449536,107.09,457135,Industrials,Metal Fabrication
MLKN,978390976,14.28,1640295,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
MLM,36825956352,610.64,358543,Basic Materials,Building Materials
MLNK,1478231936,20.01,8567537,Technology,Software - Application
MLTX,753107840,10.63,2137560,Healthcare,Biotechnology
MLYS,2949199872,38.02,1172082,Healthcare,Biotechnology
MMC,88208244736,180.05,2127257,Financial Services,Insurance Brokers
MMI,1141441536,29.27,208016,Real Estate,Real Estate Services
MMM,87567138816,164.84,2398681,Industrials,Conglomerates
MMS,4737876992,84.08,340289,Industrials,Specialty Business Services
MMSI,5190861312,87.55,384449,Healthcare,Medical Instruments & Supplies
MMYT,7425302016,78.04,826963,Consumer Cyclical,Travel Services
MNDY,9773641728,189.59,1642004,Technology,Software - Application
MNKD,1728805632,5.63,3134136,Healthcare,Biotechnology
MNMD,1137464576,11.7,2205960,Healthcare,Biotechnology
MNPR,502825024,80.95,209586,Healthcare,Biotechnology
MNR,1952104192,11.61,719981,Energy,Oil & Gas E&P
MNRO,525644256,17.51,1116428,Consumer Cyclical,Auto Parts
MNSO,6386863104,20.68,505835,Consumer Cyclical,Specialty Retail
MNST,68086337536,69.73,14111643,Consumer Defensive,Beverages - Non-Alcoholic
MNTK,253216784,1.78,231958,Basic Materials,Specialty Chemicals
MNTN,1044887616,14.39,3025789,Technology,Software - Application
